												
												
	7 & 11. Forms for ‘to ask’ are entered separately under Hmongic and Mienic even though these forms probably represent a single word.											
8	Possibly related to Mienic *mbluŋC ‘rain’ (1.36/28), since they belong to the same rime set.											
9	The Mienic word for ‘leaf’ may be related to Hmongic *mblɔŋA (1.36/29), given the match in rime and tone.											
10	Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8), and Sunjiang Biao Min (Wang and Mao 22) has been substituted for Dongshan Biao Min (10).											
												
	2.13  *s-											
												
	PHM *s-	1	2	3	4	5	6	7	8	9	10	11
1	first day of month *seŋ (20)	--	--	sia1	sæin1b	senA	--	--	--	--	--	hɛŋ1
2	sour *suj (9)	ɕhu1	ɕɔ1	--	su1b	soA	θjɔ1	sɯ1	ɕui1	tθui1’	swəi1	si1
3	送 to send/deliver *suŋH (28)	shoŋ5	--	sa5	saŋ5b	soŋC	θɐŋ5	sõ5	θuŋ5	tθuŋ5	swə5	hiŋ5
												
	PH *s-	1	2	3	4	5	6	7				
4	to shut (door) *sowD (13)	shu7	--	--	ʂə7	--	--	--				
												
	PM *s-								8	9	10	11
5	stomach *siA (1)								ɕi1	tθi1’	--	sɛi1
6	quilt *su̯ɛŋC (22)								ɕwəŋ5	tθɔŋ5’	sɔŋ5	suŋ5
7	thread *sujC (9)								ɕui5	tθuːi5’	sui5	si5
8	centipede *səpD (7)								ɕap7	tθap7’	sən7	tsap7
9	near *sətD (7)								θat7	tθat7	--	--
10	straw sandals *səukD (6)								ɕu7	tθu7’	ȶu7	--
11	髟 beard *su̯amA (29)								ɕwam1	tθɔːm1’	--	tsam1
12	心 heart *simA (18)								θim1	tθim1	ɕɛn1	--
13	箴 needle *simA (18)								ɕim1	tθim1’	ʨɛn1	tsum1
14	雙 pair *suŋB (28)								ɕuŋ1	tθuŋ1’	swə1	hiŋ1
15	聲 sound *siŋA (18)								ɕiŋ1	tθiːŋ1’	ɕɛ1	--
16	醒 to sober up *siŋB (18)								--	tθiŋ3	ɕɛ3	--
17	細 small/fine *sæiC (12/17)								--	--	--	hɛi5
18	赤 red *sekD (2)								ɕi7	tθi7’	ɕi7	sjɛ7
19	刷 to wipe *sotD (13)								ɕot7	--	--	--
												
	Discussion											
	The Mun (9) reflexes of voiceless fricatives fall into two large sets: those with tθ- and those with s-. The words with a Mun reflex of tθ- have been placed together here and have been reconstructed at both the Proto Hmong-Mien and Proto Mienic level as *s- . The words with a Mun reflex of s- have been reconstructed at the Proto Hmong-Mien level as either *sj- (2.28) or *ɕ- (4.13), merging at the Proto Mienic level as *ɕ-. The distinction between Hmong-Mien *sj- and *ɕ- is based on developments in Western Hmongic: *sj- > ʂ- and *ɕ- > ɕ-.											
	The messiness of the fricative correspondences led Wang & Mao to reconstruct eleven voiceless fricatives for the protolanguage, but since the daughter languages are not characterized by large numbers of fricatives, it seems reasonable to assume that the protolanguage did not have many fricatives, either. There are many Chinese loanwords in these sets, some with unique patterns, that obscure the native correspondences.											
												
	Notes											
2	This may come from Chinese 酸 ‘sour’ (OC *[s]ˤo[r] > MC swan > Man. suān).											
4	This word patterns like no other: the retroflex fricative in Zongdi seems to be an irregularity.											
8	There are similar forms in both Tai-Kadai (Lao /khep7/) and Mon-Khmer (Khmer /kʔæp/). See also the Hmongic word for ‘centipede’ *khlʉŋC (5.2/23).											
												
	2.16  *tj-											
												
	PHM *tj-	1	2	3	4	5	6	7	8	9	10	11
1	種 to grow *n-tju̯ɛŋH (22)	--	--	--	--	--	--	ȵɤ5	ʨwəŋ5	sɔŋ5	ȶɔŋ5	tsuŋ5
												
	PM *tj-								8	9	10	11
2	to wait *tjɔuB (3)								ʨu3	ȶu3	ȶu3	--
3	粢 millet *tjəiA (15)								ʨai1	ȶai1	ȶai1	tɛi1
4	煮 to boil (tr) *tjouB (13)								ʨou3	ȶɔu5	ȶəu3	tsu3
5	紙 paper *tjejB (10)								ʨei3	ȶei3	ȶəi3	tsi3
6	粥 porridge *tju̯okD (B)								ʨwo7	su7	--	--
7	捉 to take *tjɔkD (29)								--	ȶɔ7	--	--
												
	Notes											
2	See also Jiangdi Mien (Wang and Mao 15) /tswo3/ for evidence supporting the reconstruction of both this onset and this rime.											
												
	2.17  *thj-											
												
	PHM *thj-	1	2	3	4	5	6	7	8	9	10	11
1	漆 lacquer *thjet (10)	shei7	tshei7	--	se7b	tsheC	ʃai7	sɤ7	θjet7	--	tshan7	tat7
												
	Notes											
1	Wenjie Pa-Hng (Wang and Mao 12) has been substituted for Baiyun Pa-Hng (7). Although not well represented in this small set of languages, the medial -j- is widely represented elsewhere in Mienic.											
												
	2.18  *dj-											
												
	PHM *dj-	1	2	3	4	5	6	7	8	9	10	11
1	seven *djuŋH (28)	ɕoŋ6	tɕoŋ6	ɕa5	tɕaŋ6	zoŋC	ʃɐŋ6	tɕɤ6	sje6	--	--	--
												
	PM *dj-								8	9	10	11
2	thigh *djujA (9)								ʨui2	ȶuːi2	--	si2
3	遲 late *djæiA (12/17)								ʨai2	--	ȶai2	--
4	是 to be *djejB (10)								ʨei4	ȶei4	ȶəi4	sɛi4
5	柿 persimmon *djəiB (15)								ʨai4	ȶai6	--	--
6	灼 to burn *dji̯ɛkD (1)								ʨa8	sa8	ȶha8	sa8
7	熟 cooked/ripe *dju̯okD (B)								ʨwo8	--	ȶhɔ8	--
												
	Notes											
1	Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8). The onset seems to tie the Mien form to the Hmongic set, but the rime does not agree. Mienic *ŋjiC (5.24/1) may be related, but the correspondence is difficult. Hmong-Mien ‘seven’ is from Tibeto-Burman *s-nis ‘seven’ according to Benedict (1987a:13); see chapter 5.											
												
	2.19  *ntj-											
												
	PHM *ntj-	1	2	3	4	5	6	7	8	9	10	11
1	tree *ntju̯əŋH (29)	tə5	ntu5	ntɔŋ5	--	nʔtoŋC	ntwaŋ5	--	djaŋ5’	gjaŋ5	djaŋ5	djaŋ5
												
	PM *ʔdj- (< ntj- )								8	9	10	11
2	to drip *ʔdjɛpD (9)								djep7	--	djan7	dɛp7
												
	Notes											
1	Compare ‘to put on/wear (cap)’ (2.4/29), which is exactly the same in Hmongic (*ntɔŋC), but differs in onset at the Hmong-Mien level (*nt- ‘to put on/wear (cap)’ vs. *ntj- ‘tree’). Perhaps the same as Chinese 樹 ‘tree’ (OC *m-toʔ-s > MC dzyuH > Man. shù), but compare Mon-Khmer *t2ʔɔɔŋ ‘tree’ (Shorto #491).											
												
	2.20  *nthj-											
												
	PHM *nthj-	1	2	3	4	5	6	7	8	9	10	11
1	秤 balance *nthju̯əŋH (29)	--	--	--	--	--	--	ȵ̥ɔ̃5	ʥaŋ5	ȡaŋ5’	ȡaŋ5	dzaŋ5
												
	PM *dhj- (< *nthj-)								8	9	10	11
2	to sharpen/grind *dhjæuC (3)								ʥeu5	gjɔu5’	ȡau5	dziu5
												
	Notes											
2	Compare Chinese 剉 ‘to file’ (MC tshwaH > Man. cuò).											
												
	2.21  *ndj-											
												
	PM *ndj-								8	9	10	11
1	慈 mother/aunt *ndjiB (1)								ʥi4	--	ȡai4	--
												
	2.23  *hnj-											
												
	PHM *hnj-	1	2	3	4	5	6	7	8	9	10	11
1	heavy *hnjeinX (25)	ȵ̥hoŋ3	hei3	hȵ̥a3	ȵa3b	ȵ̥oŋB	ȵ̥e3	ȵ̥a3	ȵ̥i3	ni3	n̥i3	nɛi3
												
	Notes											
1	This word is reconstructed with *hnj- instead of *hɲ- (4.8) because most reflexes in Mienic do not show palatal nasals.											
												
	2.28  *sj-											
												
	PHM *sj-	1	2	3	4	5	6	7	8	9	10	11
1	light(weight) *-sji̯eu (2)	fha1	ɕa1	ʂi1	sei1b	seA	v̥uai1’	fɤ1	ɕeu1	sɔu1’	hjau1	--
2	to stand/get up *sjouX (13)	ɕhu3	ɕə3	ʂaɯ3	sə3b	soB	θjau3	sɤ3	ɕou3	--	səu3	fu3
3	暑 warm *sji̯ouX (7)	ɕhə3	ɕo3	ʂɔ3	so3b	suB	--	--	--	sɔu3	sau3	sju3
												
	PH *sj-	1	2	3	4	5	6	7				
4	thin *sjɔŋA (29)	--	ɕu1	ʂɔŋ1	saŋ1b	soŋA	θjɔŋ1	--				
5	on top of *sjuA (16)	--	--	--	sa1b	saA	--	--				
6	sinew *sju̯eiB (12/17)	ɕhu3	ɕi3	--	sɔ3b	suB	--	si3				
7	cooked/ripe *sjenB (20)	ɕhaŋ3	ɕɛ3	ʂia3	sæin3b	senB	θeŋ3	sɪ̃3				
8	midday meal *sjɛŋC (22)	--	--	ʂu5	soŋ5b	saŋC	--	--				
9	to rest *sjoC (7)	ʨhə5	ɕo5	ʂɔ5	so5b	suC	θjeu5	--				
10	to wipe *sjəŋC (21)	ɕhaŋ5	ɕɑŋ5	ʂɔ5	soŋ5b	soŋC	--	--				
11	廝 reciprocal *sjɨA-D (2)	ɕi5	--	ʂi1	--	siA-D	--	--				
12	升 measure for grain *sjinA (18)	ɕhen1	--	ʂia1	sæin1b	senA	--	ʨhɔ̃1				
13	收 to receive/gather in *sjuwA (9)	ɕhu1	--	ʂau5	--	suA	--	--				
												
	Discussion											
	The Mun (9) reflexes of voiceless fricatives fall into two large sets: those with tθ- and those with s-. The words with a Mun reflex of tθ- have been placed together and have been reconstructed at both the Proto Hmong-Mien and Proto Mienic level as *s- (2.13). The words with a Mun reflex of s- have been reconstructed at the Proto Hmong-Mien level as either *sj- (here) or *ɕ- (4.13), merging at the Proto Mienic level as *ɕ-. The distinction between Hmong-Mien *sj- and *ɕ- is based on developments in Western Hmongic: *sj- > ʂ- and *ɕ- > ɕ-.											
	The messiness of the fricative correspondences led Wang & Mao to reconstruct eleven voiceless fricatives for the protolanguage, but since the daughter languages are not characterized by large numbers of fricatives, it seems reasonable to assume that the protolanguage did not have many fricatives, either. There are many Chinese loanwords in these sets, some with unique patterns, that obscure the native correspondences.											
												
	Notes											
1	The labiodental initials in Yanghao, Jiongnai, and Pa-Hng are difficult to explain. Wang and Mao reconstructed a *phs- initial for their set 59, in which this word appears, although this word is the only one to show only labial fricatives rather than labial stops.											
5	There are retroflex onsets for ‘on top of’ in West Hmongic Xianjin and Shimen (Wang and Mao 3 & 4). It may be that White Hmong saum /ʂau8/ ‘above’ is related, although neither the rime nor tone corresponds.											
												
	2.40  *ʔl-											
												
	PH *ʔl-	1	2	3	4	5	6	7				
1	clf-bowls/houses *ʔlɛŋA (22)	lɛ1	le1	lu1	noŋ1a	ʔlaŋA	xoŋ1	lɔ̃1				
2	monkey *ʔlinA (18)	lei1	--	lia1	læin1a	--	lai1	--				
3	red *ʔlinA (18)	--	--	lia1	læin1a	ʔlenA	--	--				
4	short *ʔlɛŋB (22)	lɛ3	le3	lu3	loŋ3a	ʔlaŋB	laŋ3	lɔ̃3				
5	to squeeze/pinch *ʔlɨC (2)	la5	lɑ5	li5	lei5a	--	l̥i5	la5				
6	clf-mouthfuls *ʔloC (7)	lo5	--	lɔ5	lo5a	--	lu5	--				
7	拗 to break *ʔloB (7)	lo3	--	lɔ3	lo3a	ʔluB	lu3	ljõ3’				
												
	PM *ʔl-								8	9	10	11
8	clf-fields *ʔli̯əuC (1)								lau5’	--	--	--
												
	Notes											
1	Compare Mienic *ʔnɛɔmA ‘clf-bowls/houses’ (2.7/22) and see discussion in chapter 6, section 6.2.1.											
2	The Mienic word for ‘monkey’ (*ʔbiŋA 1.4/18) shares the same tone and rime with this word, but begins with a different initial, suggesting the possibility of an ancient disyllabic source. Compare Proto Tai *liŋ ‘monkey’ (Li 1977).											
	2 & 3. These may be the same word, if the monkey was referred to as ‘the red one’. How the connection between ‘monkey’ and ‘red’ may relate to the connection suggested above between the Hmongic and Mienic words for ‘monkey’ is unclear. Probably one connection or the other is correct, but not both.											
4	Compare Mienic *ʔnəŋB ‘short’ (2.7/22) and see discussion in chapter 6, section 6.2.1.											
7	Compare Mienic *ʔnəuB from the same Chinese word (2.7/7) and see discussion in chapter 6, section 6.2.1.											
8	Also Jiangdi Mien /ljou5/ and Xiangnan Mien /ljəu5/. Compare Gaopo (Hmongic) /loŋ5/ ‘field’ and Kuki-Naga (Tibeto-Burman) *lou ‘field’. The tone subcategory of Luoxiang Mien indicates that this word should be reconstructed with *hl-, but given the evidence from these other forms, it is provisionally placed here.											
												
	2.40.1  *ʔlj-											
												
	PH *ʔlj-	1	2	3	4	5	6	7				
1	to pour *ʔlju̯eiA (12/17)	ȴu1	--	lau1	ɭo1a	ʔluA	--	--				
2	rabbit *ʔljuB (16)	--	--	lua3	ɭa3a	ʔlaB	--	--				
3	male *ʔljuwB (9)	--	--	lau5	ɭu3a	ʔloB	--	--				
												
	Notes											
2	In White Hmong, the words for ‘rabbit’ and ‘donkey’ are homophonous: luav /lua3/. A luav-nees ‘donkey-horse’ is a mule. Another word for ‘mule’ (White Hmong luj /lu2/, attested across the family) is clearly a loanword from Chinese 騾 ‘mule’ (Man. luó). Connections among these are unclear.											
3	In White Hmong, lau /lau5/ is male of birds, while laug /lau6/is male of sheep, goat, cow.											
												
	2.41  *hl-											
												
	PHM *hl-	1	2	3	4	5	6	7	8	9	10	11
1	bamboo *hləwX (7)	l̥ho3	l̥ho3	hl̥ɔ3	--	--	--	--	l̥au3	lɔu3	ɬau3	lau3
2	plum *hli̯əŋX (18)	--	--	--	--	--	--	le3	gaŋ3	--	ɬaŋ3	ȵɔŋ3
3	moon/month *hlaH (4)	l̥ha5	l̥hɑ5	hl̥i5	li5b	l̥aC	l̥e5	l̥a5	la5	la5	ɬa5	lɔu5
4	to slice *hlep (10)	l̥hei7	l̥hɑ7	hl̥ai7	le7b	--	l̥ai7	--	le7	--	--	--
												
	PH *hl-	1	2	3	4	5	6	7				
5	marrow/brains *hlʉA (8)	l̥hɛ1	l̥hə1	hl̥ɯ1	lou1b	l̥uA	--	--				
6	bridge *hlæA (5)	--	--	--	la1b	--	--	--				
7	rope *hlæC (5)	l̥ha5	l̥ha5	hl̥ua5	la5b	l̥iC	l̥ei5	l̥e5				
8	湯 to scald *hlaŋA (24)	--	--	hl̥a1	lua1b	l̥enA	--	la6				
9	鐵 iron *hluwC (9)	l̥hə5	l̥hɔ5	hl̥au5	lu5b	l̥oC	l̥ɔ5	l̥ɯ5				
												
	PM *hl-								8	9	10	11
10	petal *hlemC (20)								ɬim5	leːm5	--	ɬiŋ5
11	which *[hl]aiC (15)								laːi5	--	ha5	--
												
	Notes											
2	This may be from Chinese 李 ‘plum’ (MC liX > Man. lǐ). Hmong-Mien *l- > g- in Luoxiang Mien and Mun before high vowels and glides (Solnit 1996:9–10). 											
4	Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8). Compare Tibeto-Burman *(s-)lep ‘to slice’.											
5	According to Sagart (1999:67), this is the same as Chinese 髓 ‘marrow’ (OC *s-lojʔ > MC sjweX > Man. suǐ).											
6	See also Shimen /l̥a1/, Qingyan /l̥o1/, and Gaopo /l̥hɑ1/ ‘bridge’ (all West Hmongic). Compare Tibeto-Burman *(s-)ley ‘bridge, ladder’, which is a closer semantic match than Chinese 梯 ‘wooden steps, stairs’ (OC *l̥[ə]j > MC thej > Man. tī).											
9	See Mienic *hrɛkD ‘iron’ (2.56/9). These were borrowed separately from Old Chinese *l̥ˤik.											
10	Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8).											
11	The placement of Mienic ‘which’ in this set is tentative. The reflexes show either l- or h-; Wang and Mao (1995) reconstruct the word with an *h-.											
												
	2.41.1  *hlj-											
												
	PHM *hlj-	1	2	3	4	5	6	7	8	9	10	11
1	big *hljo (7)	ȴ̥hə1	--	hl̥ɔ1	ɭo1b	l̥uA	l̥jeu1’	ȴo1	lo1	lu1’	ɬu1	lɔu1
2	sash/cord/rope *hljaŋ (24)	l̥haŋ1	--	hl̥a1	ɭua1b	--	--	--	l̥aːŋ1	laːŋ1’	ɬaŋ1	--
												
	PH *hlj-	1	2	3	4	5	6	7				
3	young *hljæD (5)	--	--	hl̥ua7	ɭa7b	--	--	--				
4	燎 to burn (mountain) *hljowB (13)	--	--	hl̥aɯ3	ɭe3b	--	--	--				
												
	Discussion											
	Luoxiang Mien and Lanjin Mun do not show initial g- in ‘big’ and ‘sash/cord/rope’ as would be expected since the regular development of *l- before a high vowel or glide is g- in these dialects (Solnit 1996:9–10). It may be that *lj was not a liquid-glide cluster, but rather a palatal lateral.											
												
	Notes											
1	In White Hmong, hlob /hl̥ɔ1/ is ‘to grow; elder; great in volume, proud’. The simple word for ‘big’ is loj /lɔ2/, which appears to have the same root. The tonal and onset difference may be attributed to a prefix that devoiced the initial of ‘to grow’: *hlj- yielded upper-register tone 1, while *lj- yielded lower-register tone 2 (see chapter 4). 											
2	The meaning ‘sash/cord/belt’ is associated with this word in Hmongic; the meaning ‘rope’ is associated with this word in Mienic. Hmongic forms are from Wang 1994. Possibly from Chinese 繩 ‘string, cord’ (OC *m.ləŋ > MC zying > Man. shéng).											
												
	2.42  *l-											
												
	PHM *l-	1	2	3	4	5	6	7	8	9	10	11
1	long (time) *ləu (3)	la2	lɯ2	le2	læ2	liA	la2	lo2	lau2	lau2	--	lu2
2	clf-people *lan (19)	lɛ2	le1	lɛŋ2	læ2	--	laŋ1	læ̃2	laːn2	laːn2	--	na1
3	to come back *ləwX (7)	lo4	lo4	lɔ4	lu4	luB	lɔu4	lo4	lau4	lau4	lau4	lau4
												
	PH *l-	1	2	3	4	5	6	7				
4	to rot *lʉA (8)	la2	--	lɯ2	lou2	lenA	--	--				
5	old *lu̯eiB (12/17)	lu4	--	lau4	lo4	lauB	--	--				
6	late *liC (1)	--	--	li6	li6	--	--	lɦe6				
7	聾 deaf *loŋA (28)	l̥oŋ2	--	la6	--	loŋA	--	lõ2				
8	兩 tael (40 grams) *li̯aŋB (26)	laŋ4	--	la4	--	laŋB	--	ljɔ̃6				
9	露 dew *lʉC (8)	--	--	lɯ6	lu6	--	--	--				
												
	PM *l-								8	9	10	11
10	bellows *louA (13)								lou2	lɔu2	ləu2	lu2
11	累 lazy *lu̯eiC (8)								lwei6	lei6	lwəi6	--
												
	Notes											
1	The Green Mong form meaning ‘a long time ago’ has been substituted for White Hmong (3).											
2	Compare Chinese láng 郎 ‘young man’ (in Min dialects a homophonous word means ‘person’).											
3	In White Hmong, ‘to come back to one’s home’; compare 2.3/15 ‘to come (back to a place other than one’s home)’.											
5	The individual forms look very much like Chinese 老 ‘old’ (MC lawX > Man. lǎo), but at the Hmongic level the rime does not correspond.											
6	Wenjie Pa-Hng (Wang and Mao 12) has been substituted for Baiyun Pa-Hng (7).											
8	See Mienic *lji̯oŋB ‘tael’ (2.42.1/26) from the same source.											
10	Possibly from Chinese 蘆 ‘reed’ (MC lu > Man. lú), since Hmong and Mien bellows are made from a cylinder with a pump inside (Lemoine 1972:130–131).											
												
	2.42.1  *lj-											
												
	PHM *lj-	1	2	3	4	5	6	7	8	9	10	11
1	field *ljiŋ (18)	ȴi2	--	lia2	ɭæin2	lenA	leŋ2	lĩ2	giŋ2	giːŋ2	ljɛ2	ljaŋ2
2	鎌 sickle *ljim (18)	ȴen2	--	lia6	ɭæin2	lenA	ljen2	--	lim4	--	ljɛn2	dzjam2
3	里 half kilometer *ljɨX (2)	ȴi4	--	--	--	liB	--	--	--	--	ljaŋ4	li4
												
	PH *lj-	1	2	3	4	5	6	7				
4	to bury *ljəŋB (21)	ȴaŋ4	ȴɑŋ4	lɔ4	ɭoŋ4	loŋB	--	læ̃4				
5	to be used to *lju̯aC (15)	ȴa6	ȴɑ6	--	ɭəa6	laC	--	--				
6	lightning flash *ljeD (10)	ȴi8	ȴɑ8	lai8	ɭe8	leD	--	--				
7	量 to measure (rice) *ljɛŋA (22)	ȴi2	--	lu2	ɭoŋ2	laŋA	--	--				
												
	PM *lj-								8	9	10	11
8	lightning flash *ljəpD (7)								gap7	--	--	dzjɛp8
9	聯 (Cant. /lyːn2/) to sew *lju̯ɛnA (22)								gwən2	gɔn2	--	--
10	兩 tael (40 grams) *lji̯oŋB (26)								guŋ4	guŋ4	lwə4	liŋ4
												
	Notes											
1	Compare the almost identical Chinese 田 ‘field; to hunt’ (OC *lˤiŋ > MC den > Man. tián) and Tibeto-Burman *liŋ ‘field’. Both Haudricourt and Strecker (1991) and Sagart (1999:183–184) entertain the possibility that this was a loan from Hmong-Mien to Chinese.											
4	This may be from Chinese 斂 ‘to dress a corpse’ (Man. liàn), although the tones do not correspond.											
	6 & 8. The Hmongic word would have ended in either -p or -t (Hmong-Mien tone 8 words ending in -k merged with tone 6 in Hmongic), so these two words are clearly related. Compare to Tibeto-Burman *(s-)lyap ‘flitter, flash; lightning’.											
10	See Hmongic *li̯aŋB ‘tael’ (2.42/26) from the same source.											
												
	2.46  *tr-											
												
	PH *tr-	1	2	3	4	5	6	7				
1	to return *trəŋB (21)	ȶaŋ3	--	ʈɔ3	ʈoŋ3a	tʂoŋB	--	--				
2	houttuynia cordata *truwD (9)	ȶu7	ʈu7	ʈau7	ʈu7a	tʂoD	--	--				
3	張 clf-tools *traŋA (24)	ȶaŋ1	ʈei1	ʈa1	ʈua1a	tʂenA	tʃen1	--				
4	蹢 hoof/claw/nail *tru̯eiC (12/17)	--	ʈa5	ʈau5	ʈɔ5a	--	--	--				
5	著 to put on/wear (shoes) *trɔC (6)	ȶi5	ʈɔ5	ʈau5	ʈɔ5a	tʂuC	--	tɕɯ5				
												
	PM *tr-								8	9	10	11
6	張 clf-tools *truŋA (28)								--	ȶuŋ1	ȶwə5	--
												
	Notes											
2	Also known as 魚腥草 (Man. yú xīng cǎo), this is a plant used primarily for medicinal purposes (see chapter 7).											
	3 & 6. This classifier for tools has been independently borrowed from the same source in the two subfamilies.											
5	Compare Hmongic *drɔC ‘to hit target’ (2.48/6) from a different form of the same Chinese root (chapter 4, section 4).											
												
	2.47  *thr-											
												
	PHM *thr-	1	2	3	4	5	6	7	8	9	10	11
1	插 to insert *threp (10)	ȶhi7	--	ʈhai7	ʈe7	tʂheD	ʃai7	--	θip7	tip7	tɕhɛn7	hɛp7
												
	PH *thr-	1	2	3	4	5	6	7				
2	抽 to pull out *throC (7)	ȶhə5	ʈho5	ʈho5	ʈo5b	tʂhuC	--	--				
												
	Notes											
1	Occasional voiced initials in Mienic (not represented here) suggest the presence of a voiced pre-initial.											
												
	2.48  *dr-											
												
	PHM *dr-	1	2	3	4	5	6	7	8	9	10	11
1	箸 chopsticks *drouH (13)	ȶu6	ʈɯ6	ʈaɯ6	ʈɯ6	ʐoC	ʃau6	tɕɔ6	tɕou6	ȶɔu6	ȶəu6	tau6
												
	PH *dr-	1	2	3	4	5	6	7				
2	bamboo *drowD (13)	--	--	ʈaɯ8	ʈə8	--	--	--				
3	firm/durable *druA (16)	--	--	ʈua2	ʈa2	--	--	--				
4	step *droA (7)	ȶə2	ʈo2	ʈɔ2	ʈo2	ʐuA	tʃa2	tɕa6				
5	table/bench *drɔŋA (29)	--	--	ʈɔŋ2	ʈaŋ2	ʐoŋA	--	tɕe2				
6	筒 flute/tube *droŋA (28)	ȶoŋ2	ʈoŋ2	ʈa2	--	ʐoŋA	--	--				
7	著 to hit target *drɔC (6)	--	ʈɔ6	ʈau6	ʈo6	--	--	tɕɯ6				
												
	Notes											
4	The Jiwei (2) form is from Office of Miao-Yao Research Lexicon (1987).											
7	Compare Hmongic *trɔC ‘to put on/wear (shoes)’ (2.46/6) from a different form of the same Chinese root (chapter 4, section 4).											
												
	2.49  *ntr-											
												
	PHM *ntr-	1	2	3	4	5	6	7	8	9	10	11
1	中 center/middle *ntroŋ (28)	ȶoŋ1	ɳʈoŋ1	ɳʈa1	ɳʈaŋ1a	ɳʔtʂoŋA	--	ȵtɕy1	toŋ5’	tɔŋ5	tɔŋ5	--
												
	PH *ntr-	1	2	3	4	5	6	7				
2	breast/chest *ntrəŋA (21)	--	--	ɳʈɔ1	ɳʈoŋ1a	--	--	--				
3	to be wedged in *ntrinC (18)	--	ɳʈhɑ7	--	ɳʈei5b	--	--	--				
4	to butt (of bulls) *ntruwC (9)	ȶu5	--	ɳʈau5	ɳʈu5a	ɳʔtʂoC	--	--				
												
	Notes											
1	The Hmongic and Mienic tones do not correspond. They appear to have been borrowed from different forms of Chinese 中.											
4	This is probably from Chinese 鬥 ‘fight, wrangle’ (MC tuwH > Man. dòu).											
												
	2.50  *nthr- 											
												
	PH *nthr-	1	2	3	4	5	6	7				
1	puttees *nthrɔŋA (29)	ȶhu1	ɳʈhu1	ɳʈhɔŋ1	ɳʈaŋ1b	ɳʔtʂhoŋA	ɳtʃwaŋ1’	ȵ̥ɔ̃1				
												
	Notes											
1	Tan Trinh Pa-Hng (Niederer 1997) has been substituted for Baiyun Pa-Hng (7).											
												
	2.51  *ndr- 											
												
	PHM *ndr-	1	2	3	4	5	6	7	8	9	10	11
1	drum *ndruX (16)	ȵə4	ɳɑŋ4	ɳʈua4	ɳʈəa4	ɳtʂaB	ɳtʃu4	mjo4	dʑo4	ȡu4	du4	--
												
	PH *ndr-	1	2	3	4	5	6	7				
2	plain (level ground) *ndroŋB (28)	--	--	ɳʈa4	--	ɳtʂoŋB	--	--				
3	interior *ndrəŋC (21)	ȵaŋ6	ɳɑŋ6	ɳʈɔ6	--	--	--	--				
4	to track *ndroC (7)	--	ɳɑŋ6	ɳʈɔ6	--	--	--	--				
5	young man *ndru̯eiC (12/17)	ȵo6	--	ɳʈau6	ɳʈo6	ɳtʂuC	ɳtʃi6	--				
6	摘 to strip leaves *ndru̯eiC (12/17)	ȵu4	ɳei4	--	ŋko4	ɳtʂuB	--	--				
												
	Notes											
4	White Hmong nrog means ‘to accompany; with’ (‘to track’ > ‘to follow’ > ‘to accompany’ > ‘with’).											
												
	2.53  *hnr-											
												
	PHM *hnr-	1	2	3	4	5	6	7	8	9	10	11
1	seed *hnru̯em (29)	ȵ̥hu1	ɳu1	nɔŋ1	ɳaŋ1a	n̥oA	nwaŋ1	ȵõ1	ȵem1	ŋjim1’	n̥jɛn1	num1
2	cooked rice *hnrəaŋH (21)	--	--	hn̥ɔ5	ɳɔ5b	--	--	--	naːŋ5	naŋ5’	n̥aŋ5	nɔŋ5
												
	Notes											
1	Downer (1973) noted the similarity between this word and Cantonese /ŋan/ ‘seed’.											
2	Possibly from Chinese 饟 ‘bring food to workers in the field’ > ‘food brought to workers in the field’ (OC *n̥aŋ(ʔ)-s > MC syangH > Man. xiǎng).											
												
	2.55  *ʔr-											
												
	PHM *ʔr-	1	2	3	4	5	6	7	8	9	10	11
1	stone *-ʔrəu (3)	ɣi1	ʐɯ1	ʐe1	ʐæ1a	ʔwjiA	ŋkja1	jo1	gau1	gjau1	lau1	dzu1
2	tender *ʔrəunH (21)	ɣaŋ5	ʐɑŋ5	--	--	--	ɳtʃoŋ5	--	gun5’	--	lun5	in5
3	good *-ʔrɔŋH (29)	ɣu5	ʐu5	ʐɔŋ5	ʐaŋ5a	ʔwjoŋC	ŋwaŋ5	jɔ̃5	gwəŋ5’	gɔŋ5	lɔŋ5	dzɔŋ5
4	vegetable *ʔræi (12/17)	ɣu1	ʐei1	ʐau1	ʐɔ1a	ʔwjuA	ji1	ɦji1	gai1	gjai1	lai1	ɛi1
												
	PH *ʔr-	1	2	3	4	5	6	7				
5	to dry in sun *ʔrinA (18)	--	--	ʐia1	ʐæin1a	--	--	--				
6	honey *ʔraA (4)	va1	--	ʐi1	ʐɪ1a	ʔwjaA	--	--				
7	forest *-ʔrɔŋB (29)	ɣu3	ʐu3	ʐɔŋ3	--	ʔwjoŋB	ŋkjɔŋ3	jɔ̃3				
8	to look after *ʔroB (7)	ɣə3	--	ʐɔ3	ʐo3a	ʔwjuB	--	--				
9	near *-ʔræwC (3)	ɣi5	ʐɯ5	ʐe5	ʐæ5a	ʔwjiC	ŋkja5	jo5				
